Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class;;Ratio de solvencia;Inmovilizado(>1 ok);ROE;Ratio Beaveur;A;B;C;D;E;RATIO ALTMAN
-0,10761;0,58754;0,090154;11,537;-52,434;-0,3841;-0,10658;0,70201;29,017;0,41246;-0,091371;-0,18172;-0,015449;-0,10658;-4783,9;-0,076298;1,702;-0,10658;-0,036729;65,004;11,584;-0,097124;-0,037085;-0,075535;-0,49171;-0,078055;-63,872;0,27882;3,429;0,19648;-0,034661;70,993;51,414;51,323;-0,11371;29,017;?;0,41246;-0,039188;0,035799;-0,55363;-0,033471;82,474;17,47;-0,20823;0,2726;62,553;-0,15887;-0,054751;11,517;0,58651;0,1945;12,756;12,756;242,1;-0,039188;-0,2609;10,364;0;5,615;20,893;73,775;49,475;89,743;0;;1,702;12,756;-0,20823;-0,076298;0,090154;-0,10761;-0,10658;0,41246;29,017;28,8702928
1,577;0,46527;0,50338;20,819;40,906;0;1,577;11,493;36,792;0,53473;16,001;33,894;0,43342;1,577;106,5;34,274;21,493;1,577;0,42862;25,476;12,461;15,692;0,42862;27,951;0,5331;34,274;67,697;16,053;31,853;0,072381;0,42862;79,274;46,043;46,043;15,369;36,792;?;0,53473;0,41774;0,43875;0,009773;0,42651;75,844;50,369;6,141;1,53;43,753;15,515;0,42171;20,819;0,46527;0,21719;17,053;17,053;771,32;0,41774;29,491;0,57852;0;14,327;72,466;46,158;79,077;117,33;0;;21,493;17,053;6,141;34274;0,50338;1577;1577;0,53473;36,792;7449,616894
0,21571;0,41622;0,27359;26,683;36,064;0;0,17794;14,026;12,989;0,58378;0,20882;10,851;0,19214;0,17794;608,73;0,5996;24,026;0,17794;0,13699;53,162;10,754;0,18174;0,16607;0,20329;0,45984;0,69036;58,858;0,48645;44,069;0,29625;0,14782;71,37;5,428;21,386;0,46023;12,989;13,105;0,77332;0,35432;0,23775;0,054758;0,13992;112,01;58,844;11,402;15,147;77,576;0,11011;0,084771;10,513;0,16399;0,18423;1,038;1,375;26,683;0,35432;0,36951;0,67245;0,32467;68,658;62,028;46,082;79,207;23,095;0;;24,026;1,375;11,402;0,5996;0,27359;0,21571;0,17794;0,58378;12,989;14,556772
0,036467;0,84979;-0,087261;0,86295;-119,99;0,061529;0,040194;0,16136;10,229;0,13712;0,040194;0,063128;0,052712;0,040194;3749,4;0,09735;11,768;0,040194;0,025611;94,775;14,973;0,021001;0,023237;0,07493;0,13712;0,092964;0,13688;-0,19368;45,028;0,5278;0,025611;151,47;24,097;0,024714;0,021001;1,617;0,6662;0,35019;0,013382;0,037573;0,43974;0,013382;122,22;27,45;0,08949;0,22294;96,942;-0,021531;-0,013719;0,64658;0,63671;0,41498;0,30434;0,77727;-2777;0,022356;0,26595;0,97764;15,539;38,512;13,297;148,08;24,648;34,833;0;;11,768;0,77727;0,08949;0,09735;-0,087261;0,036467;0,040194;0,13712;10,229;10,3902528
0,053448;0,41886;0,32857;24,396;14,155;0;0,063194;13,874;24,361;0,58114;0,11714;0,27688;0,042406;0,063194;1480;0,24663;23,874;0,063194;0,025941;35,479;?;0,085029;0,02194;0,063194;0,46492;0,22336;15,763;0,74137;3,889;0,10738;0,026297;35,43;10,302;56,134;0,084804;24,361;18,002;0,7589;0,034812;0,69303;0,11157;0,034904;59,728;24,249;0,22572;14,021;36,759;0,04492;0,018439;13,293;0,22823;0,097069;13,112;17,123;2544,5;0,034812;0,091972;0,97445;0,30589;10,288;15,052;34,197;10,674;54,966;0;;23,874;17,123;0,22572;0,24663;0,32857;0,053448;0,063194;0,58114;24,361;25,3873354
0,091116;0,34083;0,34361;20,829;-15,855;0,37391;0,1194;18,865;10,453;0,64298;0,1194;0,37631;0,059422;0,1194;740,46;0,49294;2,934;0,1194;0,04223;58,919;0,95049;0,12846;0,032226;0,46482;0,64298;0,40995;0,47495;10,133;43,734;0,11636;0,04223;42,818;85,245;0,37691;0,12846;28,377;86,857;0,66653;0,045435;0,050473;0,063282;0,045435;83,25;24,331;0,19964;0,64448;61,591;0,079854;0,028243;19,391;0,31729;0,11731;18,961;19,656;8117,4;0,043382;0,14171;0,95662;0,036615;61,949;15,002;40,96;89,111;83,379;0;;2,934;19,656;0,19964;0,49294;0,34361;0,091116;0,1194;0,64298;10,453;11,7727024
0,23232;0,17193;0,57062;43,189;38,936;0,51329;0,29066;47,734;11,785;0,82068;0,29066;16,906;0,15513;0,29066;191,64;19,046;58,164;0,29066;0,1377;65,81;11,943;0,31205;0,11007;0,64403;0,82068;15,653;17,422;22,164;40,131;-0,031668;0,1377;35,036;10,418;1,815;0,31205;21,237;?;0,82068;0,14784;13,906;0,016203;0,14784;87,061;21,251;0,61046;21,054;77,554;0,27526;0,13041;43,189;0,17193;0,095988;31,876;31,876;5881,4;0,15143;0,28309;0,84857;0;55,463;17,175;29,73;12,277;81,985;0;;58,164;31,876;0,61046;19046;0,57062;0,23232;0,29066;0,82068;11,785;14,246578
0,072103;0,57093;0,014632;10,256;-113,37;0,072103;0,075754;0,70817;0,97632;0,40432;0,075754;0,13269;0,082249;0,075754;1907,4;0,19136;17,515;0,075754;0,05703;60,699;?;-0,027256;0,054281;0,075754;0,40432;0,18497;-0,20033;0,035306;41,569;0,40866;0,05703;153,17;2,383;-0,04774;-0,027256;14,517;?;0,40432;-0,020519;0,41991;30,066;-0,020519;95,026;34,327;0,32641;0,63872;59,261;-0,060755;-0,045738;10,256;0,57093;0,41963;0,97557;0,97557;210;-0,024254;0,17833;10,243;0;60,133;10,633;156,88;23,266;32,051;0;;17,515;0,97557;0,32641;0,19136;0,014632;0,072103;0,075754;0,40432;0,97632;1,5874028
0,074207;13,202;-0,77754;0,39461;-464,3;-0,1373;0,11743;-0,4054;0,9232;-0,53521;0,11743;0,091429;0,17018;0,11743;3305,3;0,11043;0,75746;0,11743;0,13708;161,83;0,74246;0,17442;0,086624;-0,10903;-0,53521;0,077691;18,797;-15,766;39,446;14,761;0,13708;505,21;0,72247;0,13212;0,17442;1,38;35,449;-0,49938;0,20361;0,045545;0,21404;0,20361;191,02;29,193;0,19538;0,098892;149,4;0,14606;0,1705;0,3839;12,844;13,841;-10,852;-10,126;-6844,5;-0,083184;-0,13865;10,832;-0,066946;22,555;12,503;547,24;0,66699;1,737;0;;0,75746;-10,126;0,19538;0,11043;-0,77754;0,074207;0,11743;-0,53521;0,9232;0,1604348
-0,12867;0,98675;-0,27663;0,58425;-703,25;-0,12867;-0,12867;0,013423;0,49743;0,013245;-0,12867;-0,19337;-0,93323;-0,12867;-3242,7;-0,11256;10,134;-0,12867;-10,811;472,93;?;-0,12025;-10,811;-0,12867;0,013245;-0,11256;-50,257;-0,45256;40,241;7,965;-10,811;1015;0,35959;-0,12186;-0,12025;0,11977;0,72976;0,33463;-10,103;0,061567;-0,31604;-10,103;1066,6;593,63;-0,83436;0,35248;235,25;-0,13784;-11,582;0,39396;0,66537;27,809;0,021668;0,54744;-2924;-10,103;-97,143;20,103;24,264;0,77178;0,61486;2040,6;0,17887;0,19471;0;;10,134;0,54744;-0,83436;-0,11256;-0,27663;-0,12867;-0,12867;0,013245;0,49743;-0,431328
-0,092024;0,96414;-0,24542;0,70792;-178,73;-0,90129;-0,092024;0,037196;1,311;0,035862;-0,014811;-0,10952;-0,028074;-0,092024;-9561,2;-0,038175;10,372;-0,092024;-0,070192;98,58;11,771;-0,063401;-0,070192;-0,24204;-0,99273;-0,038175;-0,82112;-0,60569;44,379;0,71755;-0,028802;224,23;16,278;14,186;-0,056679;1,311;66,858;0,071867;-0,043232;0,089884;-39,274;-0,048359;144,57;45,993;-0,25989;0,2865;94,495;-0,11862;-0,090477;0,61694;0,84023;0,61433;0,088507;0,17737;-6727,1;-0,043232;-25,661;10,639;1,004;37,026;7,936;233,92;15,603;32,356;0;;10,372;0,17737;-0,25989;-0,038175;-0,24542;-0,092024;-0,092024;0,035862;1,311;0,6055004
0,19183;0,14171;0,4878;44,422;60,185;0,45509;0,24386;60,163;12,708;0,85259;0,24386;17,208;0,22161;0,24386;179,55;20,329;70,565;0,24386;0,18759;88,581;10,782;0,26963;0,14757;0,57717;0,85259;16,657;26,359;13,167;46,561;0,07011;0,18759;50,567;72,181;19,026;0,26963;13,074;?;0,85259;0,20742;0,4183;0,014845;0,20742;160,11;71,531;0,60805;2,216;112,57;0,22541;0,1734;44,422;0,14171;0,13854;23,013;23,013;22096;0,21311;0,225;0,78689;0;41,205;51,027;39,791;9,173;35,088;0;;70,565;23,013;0,60805;20329;0,4878;0,19183;0,24386;0,85259;12,708;14,878214
0,083149;0,11546;0,004217;10,399;-13,791;0,3273;0,092225;72,662;10,739;0,83896;0,092225;0,87302;0,31199;0,092225;335,38;10,883;8,661;0,092225;0,22898;0,33706;0,93412;0,046262;0,20645;0,36097;0,83896;10,097;12,335;0,004737;44,849;0,26963;0,22898;102,81;35,503;0,40067;0,046262;0,47402;11,147;0,84878;0,11486;0,22527;0,047631;0,11486;77,99;77,653;223,57;10,364;0,36196;0,012828;0,031851;0,95145;0,10564;0,28167;0,9425;0,95353;128,79;0,068805;0,09911;0,9312;0,011707;1082,9;47,004;95,735;38,126;0,45246;0;;8,661;0,95353;223,57;10883;0,004217;0,083149;0,092225;0,83896;10,739;11,6681875
0,012276;0,73857;0,02708;10,367;-50,458;0,047871;0,025163;0,24962;10,142;0,18436;0,025163;0,03407;0,02221;0,025163;3925;0,092994;1,354;0,025163;0,008137;44,023;11,225;0,036359;0,00397;0,073616;0,18436;0,075544;0,11925;0,11555;38,519;0,2387;0,008137;88,417;41,282;0,049229;0,036359;31,019;?;0,18436;0,011758;0,10261;0,30399;0,011758;81,427;37,404;0,032914;0,53168;44,649;-0,00716;-0,002315;10,367;0,73857;0,24224;0,78669;0,78669;192,56;0,014029;0,066585;0,98597;0;82,911;97,583;87,176;41,869;13,195;0;;1,354;0,78669;0,032914;0,092994;0,02708;0,012276;0,025163;0,18436;10,142;10,3853363
-0,12686;0,7787;-0,14534;0,80017;-69,487;-0,12686;-0,12713;0,26016;0,97256;0,20259;-0,12713;-0,17479;-0,035623;-0,12713;-4091,7;-0,089204;12,842;-0,12713;-0,065195;40,467;?;-0,068729;-0,065059;-0,12713;0,20259;-0,088866;-0,34279;-0,34768;38,295;0,39754;-0,065195;132,4;27,567;-0,088261;-0,068729;1,977;71,178;0,25398;-0,035246;0,024541;-23,137;-0,035246;105,59;65,126;-0,58681;0,50292;39,357;-0,12639;-0,064818;0,74736;0,72731;0,36275;0,48462;0,60755;-981,6;-0,02821;-0,62622;10,282;0,25367;90,196;56,045;136,14;26,811;46,647;0;;12,842;0,60755;-0,58681;-0,089204;-0,14534;-0,12686;-0,12713;0,20259;0,97256;0,322573
0,31921;0,29054;0,33391;21,493;-22,148;0,48514;0,31921;24,374;11,536;0,70818;0,31921;10,986;0,15732;0,31921;284,95;12,809;34,418;0,31921;0,13493;70,161;13,353;0,31949;0,13493;0,48514;0,70818;12,809;15,579;0,88914;40,687;0,11058;0,13493;51,712;70,583;10,996;0,31949;23,765;?;0,70818;0,13505;0,10687;0,025647;0,13505;91,558;21,398;0,70197;0,58418;80,934;0,26653;0,11267;21,493;0,29054;0,14168;18,857;18,857;3911,6;0,13311;0,45074;0,86689;0;52,023;17,058;44,829;81,421;62,992;0;;34,418;18,857;0,70197;12809;0,33391;0,31921;0,31921;0,70818;11,536;13,861887
0,24464;0,59581;0,27927;14,886;22,243;0;0,36386;0,6784;49,478;0,40419;0,40554;0,6366;0,084419;0,36386;520,65;0,70105;16,784;0,36386;0,073541;0,025334;0,95134;0,4055;0,049445;0,70368;0,39496;0,50094;97,304;18,723;37,337;0,024133;0,073542;45,897;79,525;76,291;0,40233;49,478;?;0,40419;0,081316;0,83593;0,043238;0,081956;27,52;27,494;712,37;1,488;0,027577;0,35168;0,071078;14,281;0,57157;0,12575;27,098;27,098;1512,5;0,081316;0,60526;0,92652;0;14407;13,275;42,165;86,564;33,172;0;;16,784;27,098;712,37;0,70105;0,27927;0,24464;0,36386;0,40419;49,478;51,598872
0,15521;0,65087;-0,001669;0,99733;-68,025;0;0,17709;0,53642;31,577;0,34913;0,20393;0,28291;0,078148;0,17709;962,71;0,37914;15,364;0,17709;0,056082;58,658;12,938;0,20389;0,049152;0,20105;0,33627;0,34552;75,961;-0,004443;38,905;0,18177;0,064582;74,598;48,929;47,057;0,094934;31,577;35,655;0,36522;0,030064;0,12947;0,079305;0,064571;62,795;56,929;30,585;0,91626;60,477;0,13421;0,042504;0,95917;0,62596;0,20438;0,92926;0,97208;-12,972;0,030065;0,44455;0,94585;0,046073;62,225;64,115;72,355;50,446;84,046;0;;15,364;0,97208;30,585;0,37914;-0,001669;0,15521;0,17709;0,34913;31,577;32,5861662
0,091915;0,41484;0,52565;2,285;23,08;0,039198;0,13115;14,106;25,577;0,58516;0,16464;0,3206;0,062087;0,13115;953,49;0,3828;24,106;0,13115;0,051275;0,94894;12,809;0,16269;0,035936;0,40777;0,37355;0,28823;48,571;8,053;36,039;0,1522;0,052139;63,415;57,558;56,758;0,20318;25,577;?;0,58516;0,079438;0,96649;0,07265;0,063605;76,969;76,02;13,822;22,687;10,308;0,13503;0,052793;22,532;0,40908;0,17374;89,647;89,647;2111,4;0,079438;0,15708;0,94891;0;384,64;48,014;58,377;62,524;39,185;0;;24,106;89,647;13,822;0,3828;0,52565;0,091915;0,13115;0,58516;25,577;27,120352
0,009956;0,50464;0,015956;10,357;-134,11;0;0,009956;0,98159;0,90437;0,49536;0,033743;0,022281;0,057554;0,009956;3538,8;0,10314;19,816;0,009956;0,011009;115,25;10,471;0,029174;0,011009;0,045628;0,49402;0,10314;12,265;0,029702;38,736;0,55082;0,031979;187,83;19,433;17,207;0,036025;0,90437;30,662;0,55316;0,039834;0,10005;0,23603;0,032259;168,74;53,489;0,034865;0,39664;120,03;-0,01292;-0,014286;0,91708;0,44684;0,51459;0,9221;10,297;119,27;0,039834;0,020099;0,98908;0,11669;3,167;68,238;180,34;20,239;16,835;0;;19,816;10,297;0,034865;0,10314;0,015956;0,009956;0,009956;0,49536;0,90437;1,2675264
0,092306;0,45701;0,22764;16,835;-77,36;0;0,092306;11,882;24,472;0,54299;0,095238;0,27717;0,35843;0,092306;190,17;19,193;21,882;0,092306;0,03772;30,149;?;0;0,03772;0,092306;0,14102;19,193;0;0,51815;33,476;0,18675;0,08503;123,52;29,549;21,533;0,000127;24,472;29,428;0,66483;0,000052;0,20514;0,01941;0;73,436;43,286;0,45665;10,766;74,974;-0,78482;-0,32071;12,268;0,33303;0,33842;1,236;15,133;506,84;0,59787;0,16999;0,40429;0,22437;12,106;84,323;49,673;73,481;55,702;0;;21,882;15,133;0,45665;19193;0,22764;0,092306;0,092306;0,54299;24,472;25,5048002
-0,15617;0,59904;-0,095458;0,83976;-42,764;0;-0,15617;0,66934;24,691;0,40096;-0,10856;-0,26216;-0,052189;-0,15617;-1696,8;-0,21511;16,693;-0,15617;-0,063251;30,686;0,77305;-0,13974;-0,063251;-0,1483;-0,1168;-0,21511;-2,935;-0,19101;35,034;0,24025;-0,058302;83,196;43,872;43,629;-0,14444;24,691;?;0,40096;-0,0585;0,016824;-0,17761;-0,056595;72,47;41,784;-0,75234;0,4913;28,99;-0,16705;-0,067657;0,83509;0,59571;0,22793;0,80233;0,80233;-304,21;-0,0585;-0,38949;10,623;0;11,895;87,355;88,063;41,448;49,407;0;;16,693;0,80233;-0,75234;-0,21511;-0,095458;-0,15617;-0,15617;0,40096;24,691;24,0830274
0,16486;0,16538;0,61546;49,585;71,334;0;0,20573;50,466;12,923;0,83462;0,20685;13,232;0,18118;0,20573;257,82;14,157;60,466;0,20573;0,1592;27,903;13,603;0,20497;0,12757;0,30236;0,82237;11,685;183,32;?;36,321;0,10407;0,15949;52,126;70,022;65,829;0,20357;12,923;?;0,83462;0,15753;21,706;0,023622;0,15861;122,43;94,53;16,688;43,231;33,12;0,17657;0,13664;46,616;0,15548;0,14281;?;?;2638,3;0,15753;0,19752;0,84199;0;13,081;38,612;43,915;83,115;?;0;;60,466;?;16,688;14157;0,61546;0,16486;0,20573;0,83462;12,923;15,072037
0,06141;0,43924;0,44841;20,536;63,153;0,06141;0,084188;10,526;10,563;0,46236;0,084188;0,19781;0,059575;0,084188;1518,9;0,24031;22,767;0,084188;0,047517;30,325;?;0,089069;0,034661;0,084188;0,46236;0,18845;0,53101;35,592;36,667;0,092065;0,047517;92,613;39,411;0,20278;0,089069;17,805;53,294;0,47599;0,050272;0,67396;0,13076;0,050272;120,96;90,64;0,41719;17,077;32,031;0,067705;0,038213;19,898;0,4256;0,25373;36,699;37,781;2081,6;0,053277;0,13282;0,94672;0,029496;12,036;40,269;87,679;41,629;14,063;0;;22,767;37,781;0,41719;0,24031;0,44841;0,06141;0,084188;0,46236;10,563;11,7423024
0,2242;0,52385;0,47615;19,089;79,769;0,11789;0,27834;0,90893;29,368;0,47615;0,29133;0,53134;0,094779;0,27834;686,95;0,53134;19,089;0,27834;0,094779;51,884;0,79059;0,28866;0,076342;0,5464;0,43432;0,42798;22,224;?;32,419;0,086486;0,094779;72,187;50,563;50,563;0,28798;29,368;?;0,47615;0,098061;0,51515;0,060493;0,098292;90,746;38,862;0,53706;1,112;57,525;0,28866;0,098292;19,089;0,52385;0,19777;?;?;830,99;0,098061;0,47086;0,90533;0;70,349;93,922;65,108;56,061;?;0;;19,089;?;0,53706;0,53134;0,47615;0,2242;0,27834;0,47615;29,368;31,457472
0,22027;0,31035;0,26207;19,061;29,042;0;0,27508;22,222;22,281;0,68965;0,2793;0,95111;0,13534;0,27508;375,66;0,97163;32,222;0,27508;0,12346;16,892;12,909;0,27929;0,098861;0,38154;0,55977;0,79505;66,123;0,58406;34,519;0,1318;0,12501;54,063;67,514;62,917;0,27552;22,281;39,544;0,70099;0,12365;0,070051;0,033833;0,12535;86,99;70,098;21,362;15,496;19,275;0,25283;0,11347;17,764;0,28922;0,14812;1,537;15,622;741,94;0,12365;0,3194;0,87681;0,016434;21,608;5,207;47,378;7,704;49,656;0;;32,222;15,622;21,362;0,97163;0,26207;0,22027;0,27508;0,68965;22,281;24,225416
0,053952;0,43118;0,19451;15,009;-13,977;0,24383;0,07149;12,383;10,771;0,53392;0,07149;0,18409;0,083078;0,07149;1292,9;0,2823;23,192;0,07149;0,048793;60,639;12,853;0,1033;0,036823;0,31404;0,53392;0,24163;0,75938;0,46628;44,932;0,26771;0,048793;104,2;3,503;0,23958;0,1033;14,738;79,226;0,57676;0,070504;0,10533;0,092329;0,070504;135,01;74,368;0,22165;0,87406;65,313;0,053068;0,036219;13,517;0,38834;0,28547;12,799;13,826;6055,5;0,071559;0,10105;0,92844;0,080242;60,192;4,908;96,741;3,773;35,123;0;;23,192;13,826;0,22165;0,2823;0,19451;0,053952;0,07149;0,53392;10,771;11,6362138
0,060718;0,66371;0,046971;10,759;-92,568;0;0,07603;0,50668;17,566;0,33629;0,095523;0,12283;0,0667;0,07603;2067,6;0,17653;15,067;0,07603;0,043282;96,925;13,804;0,088133;0,034565;0,12745;0,33611;0,15346;45,213;0,14061;54,616;0,36921;0,054117;134,97;27,042;25,219;0,082803;17,566;60,783;0,36911;0,047138;0,024988;0,17114;0,050172;135,16;38,233;0,047138;0,32226;101,72;0,046996;0,026754;10,034;0,61897;0,36979;10,067;11,049;13596;0,047138;0,18055;0,95725;0,097584;37,658;95,468;128,61;2,838;52,583;0;;15,067;11,049;0,047138;0,17653;0,046971;0,060718;0,07603;0,33629;17,566;18,1600434
-0,17481;0,59808;0,34775;15,814;118,25;-0,084573;-0,17481;0,67201;0,92169;0,40192;-0,17481;-0,29229;-0,17915;-0,17481;-1248,8;-0,29229;1,672;-0,17481;-0,17915;0;14,841;-0,089322;-0,17915;-0,082104;0,40192;-0,29229;-0,84369;64,202;28,997;-0,35107;-0,17915;206,2;17,702;-0,14935;-0,089322;0,98758;?;0,40192;-0,091538;15,728;-0,22014;-0,091538;19,413;19,413;?;15,814;0;-0,089322;-0,091538;15,814;0,59808;0,56492;74,202;74,202;276,07;-0,084967;-0,43495;1,085;0;?;188,02;223,72;16,315;18,015;0;;1,672;74,202;?;-0,29229;0,34775;-0,17481;-0,17481;0,40192;0,92169;0,758535
0,19736;0,49529;0,32616;16,585;58,554;0,36146;0,24725;1,011;10,763;0,50073;0,24725;0,49921;0,079385;0,24725;619,49;0,5892;2,019;0,24725;0,06726;26,78;1,008;0,26264;0,053689;0,45429;0,50073;0,48847;0,76893;18,268;43,701;0,13173;0,06726;52,928;68,962;0,53027;0,26264;36,925;?;0,50073;0,071445;0,025545;0,053005;0,071445;80,306;53,526;0,73176;1,114;28,822;0,21807;0,059321;16,585;0,49529;0,14501;28,045;28,045;7648,1;0,070851;0,39415;0,92915;0;13,63;68,191;49,178;7,422;20,589;0;;2,019;28,045;0,73176;0,5892;0,32616;0,19736;0,24725;0,50073;10,763;12,547059
0,087262;0,77593;-0,019402;0,97416;20,868;0;0,087262;0,28877;61,195;0,22407;0,0981;0,11623;0,72828;0,087262;63,548;57,437;12,888;0,087262;0,01426;13,367;11,751;0;0,01426;0,20686;0,1747;57,437;0;-0,072226;30,056;0,082882;0,032052;?;0;0;0,045301;61,195;?;0,22407;0,007403;0,37096;0,005919;0;27,011;13,644;0,38938;0,67566;?;-43,695;-0,71402;0,94257;0,75077;?;0,83412;0,83412;-19,652;1;0,38945;0,002908;0;27,306;26,751;44,78;81,509;22,781;0;;12,888;0,83412;0,38938;57437;-0,019402;0,087262;0,087262;0,22407;61,195;61,716291
0,1297;0,61809;0,32124;1,53;-22,633;0;0,1297;0,61788;75,961;0,38191;0,1297;0,21396;0,77322;0,1297;38,41;95,027;16,179;0,1297;0,017074;13,147;12,049;0;0,017074;0,15349;0,27893;95,027;?;44,254;29,872;0,039629;0,037073;?;0;0;0,026457;75,961;?;0,38191;0,003483;0,54209;0,003587;0;28,773;15,627;0,47404;10,786;?;-57,438;-0,75615;15,004;0,60616;?;52,611;52,611;311,94;1;0,3396;0;0;27,764;23,357;29,127;12,531;104,64;0;;16,179;52,611;0,47404;95027;0,32124;0,1297;0,1297;0,38191;75,961;77,185224
0,15235;0,19178;0,36328;28,942;29,978;0;0,1912;42,142;18,983;0,80822;0,19815;0,99695;0,10955;0,1912;336,59;10,844;52,142;0,1912;0,10072;32,118;?;0,19742;0,080255;0,1912;0,79082;0,88185;28,39;0,81648;34,586;0,035387;0,10077;39,595;92,185;92,185;0,13041;18,983;?;0,80822;0,068697;0,91259;0,029845;0,104;73,072;40,955;0,91205;20,232;34,487;0,18065;0,095163;28,942;0,19178;0,10848;18,165;18,165;1044,3;0,068697;0,1885;0,90341;0;11,364;89,123;36,874;98,984;42,666;0;;52,142;18,165;0,91205;10844;0,36328;0,15235;0,1912;0,80822;18,983;20,748118
0,081678;0,42216;0,45652;27,071;-0,063859;0;0,10179;13,688;19,756;0,57784;0,10592;0,38064;0,06446;0,10179;1210;0,30165;23,688;0,10179;0,051525;84,252;0,98204;0,10466;0,041344;0,2643;0,56777;0,25401;25,336;16,538;36,959;0,18546;0,051525;51,712;70,584;44,712;0,08799;19,756;?;0,57784;0,044539;0,21171;0,10807;0,052976;123,29;39,042;0,17911;10,019;88,179;0,079104;0,040041;17,149;0,26742;0,14168;20,932;20,932;2266,8;0,044539;0,14135;0,949;0;43,322;93,488;49,408;73,874;71,565;0;;23,688;20,932;0,17911;0,30165;0,45652;0,081678;0,10179;0,57784;19,756;21,1007842
0,065748;0,28824;0,55997;37,393;77,98;0;0,085038;24,693;17,876;0,71176;0,086237;0,41599;0,083222;0,085038;707,21;0,51611;34,693;0,085038;0,047572;41,052;11,684;0,082839;0,036781;0,36534;0,70451;0,44919;69,093;23,767;38,474;0,12177;0,048243;43,899;83,145;58,967;0,087887;17,876;?;0,71176;0,049166;0,36754;0,065555;0,046342;140,74;99,688;0,32703;27,558;43,174;0,019112;0,010692;26,519;0,20442;0,12027;30,209;30,209;3941;0,049166;0,092374;0,95278;0;88,912;36,614;41,741;87,445;7,587;0;;34,693;30,209;0,32703;0,51611;0,55997;0,065748;0,085038;0,71176;17,876;19,3476926
0,055414;0,63019;0,35169;15,581;-72,852;0;0,068698;0,58681;43,724;0,36981;0,077508;0,10901;0,020614;0,068698;2552;0,14302;15,868;0,068698;0,015712;36,048;?;0,076163;0,012674;0,068698;0,15963;0,12194;86,452;19,411;29,806;0,14199;0,017727;53,374;68,385;68,385;0,062793;43,724;?;0,36981;0,014361;0,025429;0,21523;0,017419;80,628;44,581;0,12833;0,87284;36,573;0,054728;0,012517;15,581;0,63019;0,14623;20,411;20,411;336,33;0,014361;0,14984;0,98465;0;10,125;81,874;52,608;69,382;241,32;0;;15,868;20,411;0,12833;0,14302;0,35169;0,055414;0,068698;0,36981;43,724;44,672197
0,043622;0,35991;0,50513;24,035;33,827;0;0,043622;17,785;31,757;0,64009;0,094228;0,1212;0,013736;0,043622;3011,5;0,1212;27,785;0,043622;0,013736;27,485;10,039;0;0,013736;0,043622;0,54685;0,1212;0;37,426;31,238;0,10912;0,031266;51,319;71,124;71,124;0;31,757;?;0,64009;0;0,10793;?;0;94,959;67,474;0,18242;17,391;34,098;0;0;24,035;0,35991;0,1406;47,426;47,426;671,75;0,19394;0,068149;0,82225;0;13,28;54,095;41,366;88,236;23,529;0;;27,785;47,426;0,18242;0,1212;0,50513;0,043622;0,043622;0,64009;31,757;32,9522334
0,11474;0,44117;0,2375;16,353;43,583;0;0,14151;12,667;18,421;0,55883;0,14693;0,37853;0,10393;0,14151;841,08;0,43397;22,667;0,14151;0,076818;70,704;?;0,1467;0,062284;0,14151;0,54461;0,37328;27,048;0,61109;3,546;0,23857;0,079617;79,66;4,582;38,827;0,12922;18,421;?;0,55883;0,070145;0,005841;0,074784;0,079634;120,7;113,63;32,153;15,399;76,038;0,096755;0,052523;13,857;0,37384;0,21825;14,379;14,379;835,01;0,070145;0,20531;0,92394;0;51,624;32,122;74,072;49,277;47,398;0;;22,667;14,379;32,153;0,43397;0,2375;0,11474;0,14151;0,55883;18,421;19,668917
0,22767;0,53064;0,34517;16,669;49,934;0;0,22767;0,88452;2,015;0,46936;0,24625;0,43991;0,12106;0,22767;794;0,4597;18,845;0,22767;0,11299;56,548;11,679;0,24624;0,11299;0,4594;0,25553;0,4597;13,258;25,144;34,381;0,25732;0,11699;105,7;34,532;3,368;0,22778;2,015;69,544;0,47728;0,11304;0,039776;0,067382;0,12221;152,55;96,001;0,72933;10,638;63,755;0,22998;0,11414;16,258;0,51755;0,28959;34,191;34,767;946,62;0,11304;0,48507;0,88807;0,016867;64,547;3,802;93,751;38,933;14,678;0;;18,845;34,767;0,72933;0,4597;0,34517;0,22767;0,22767;0,46936;2,015;3,780869
